timestamp,"amd_smi:::temp_current_sensor=1:device=1","amd_smi:::temp_current_sensor=2:device=1","amd_smi:::temp_current_sensor=7:device=1","amd_smi:::gfx_activity:device=1","amd_smi:::umc_activity:device=1","amd_smi:::power_current:device=1","amd_smi:::power_average:device=1","amd_smi:::process_cu_occupancy_proc=0:device=1","amd_smi:::process_count:device=1"
18.201743,56,61,33,100,25,65535,205,88,1
18.304734,57,61,33,100,26,65535,205,87,1
18.407810,57,61,33,100,27,65535,206,83,1
18.510646,57,61,33,100,28,65535,206,80,1
18.613316,57,61,33,100,26,65535,206,78,1
18.715851,57,61,33,100,28,65535,206,77,1
18.818859,56,61,33,100,33,65535,206,82,1
18.921757,57,61,33,100,29,65535,207,82,1
19.024742,57,61,33,100,29,65535,207,82,1
19.127590,57,62,33,100,28,65535,207,78,1
19.229967,57,61,33,100,29,65535,207,77,1
19.332788,58,62,33,100,27,65535,207,82,1
19.435780,58,61,33,100,28,65535,207,87,1
19.538740,57,62,33,100,26,65535,207,86,1
19.641604,58,62,33,100,27,65535,208,78,1
19.744379,57,61,33,99,28,65535,207,64,1
19.846677,58,62,33,100,28,65535,207,82,1
19.949017,57,62,33,100,33,65535,208,85,1
20.051751,58,62,33,100,31,65535,208,80,1
20.154872,59,62,33,100,29,65535,209,80,1
20.257763,58,62,33,100,28,65535,209,85,1
20.360870,58,62,33,100,26,65535,209,79,1
20.463807,58,62,33,100,25,65535,209,81,1
20.566777,58,63,33,100,27,65535,209,77,1
20.669841,58,61,33,99,28,65535,208,93,1
20.772395,59,62,33,100,21,65535,208,84,1
20.874890,58,62,33,100,27,65535,208,86,1
20.977410,59,63,33,100,28,65535,209,82,1
21.079878,59,62,33,100,28,65535,209,78,1
21.182414,59,62,33,100,25,65535,209,80,1
21.284852,59,62,33,100,25,65535,209,86,1
21.387421,59,63,33,100,28,65535,209,84,1
21.489661,59,62,33,100,25,65535,209,78,1
21.592149,58,62,33,95,25,65535,208,84,1
21.694639,59,62,33,100,25,65535,208,83,1
21.796978,59,62,33,100,27,65535,208,80,1
21.899441,59,63,33,100,23,65535,208,77,1
22.001909,59,62,33,100,23,65535,208,86,1
22.104440,59,62,33,100,24,65535,208,84,1
22.206880,59,63,33,100,24,65535,208,73,1
22.309781,59,63,33,100,25,65535,208,82,1
22.412440,59,63,33,100,25,65535,208,86,1
22.514971,60,62,33,95,23,65535,208,0,1
22.617802,60,63,33,100,32,65535,207,83,1
22.720954,60,63,33,100,32,65535,208,81,1
22.823813,60,63,33,100,26,65535,208,74,1
22.926811,59,63,33,100,23,65535,208,86,1
23.029460,60,63,33,100,24,65535,208,78,1
23.131941,60,63,33,100,22,65535,207,73,1
23.234832,60,63,33,100,22,65535,207,72,1
23.337783,60,62,33,100,20,65535,207,65,1
23.440825,60,63,33,100,20,65535,206,74,1
23.543877,60,64,33,100,30,65535,206,91,1
23.646837,60,63,33,100,34,65535,207,89,1
23.749477,60,64,33,100,31,65535,207,84,1
23.852510,61,64,33,100,28,65535,208,81,1
23.954975,60,64,33,100,27,65535,208,72,1
24.057797,60,64,33,100,26,65535,208,79,1
24.160844,61,64,33,100,26,65535,208,77,1
24.263854,60,64,33,100,25,65535,208,86,1
24.366316,61,63,33,100,28,65535,208,79,1
24.468915,61,64,33,100,31,65535,208,76,1
24.571859,61,64,33,100,31,65535,209,80,1
24.674859,61,64,33,100,30,65535,209,88,1
24.777239,61,64,33,100,23,65535,209,77,1
24.879858,61,64,33,100,26,65535,209,77,1
24.982867,61,64,33,100,25,65535,209,80,1
25.085886,61,64,33,100,22,65535,209,85,1
25.188887,61,64,33,100,23,65535,208,83,1
25.291887,61,64,33,100,21,65535,208,74,1
25.394923,61,64,33,100,23,65535,208,89,1
25.497889,61,64,33,100,30,65535,208,79,1
25.600324,61,64,33,100,23,65535,208,81,1
25.702850,61,64,33,100,25,65535,208,77,1
25.805829,61,65,33,100,26,65535,208,77,1
25.908832,61,64,33,100,21,65535,208,75,1
26.011841,61,64,33,100,22,65535,208,73,1
26.114139,61,64,33,100,20,65535,208,76,1
26.216930,61,64,33,100,20,65535,207,71,1
26.319900,62,64,33,100,24,65535,207,89,1
26.422900,62,64,33,100,32,65535,207,87,1
26.525854,62,64,33,100,29,65535,208,71,1
26.628299,61,64,33,100,24,65535,208,80,1
26.730882,61,65,33,100,25,65535,208,78,1
26.833875,62,64,33,100,23,65535,208,78,1
26.936878,62,64,33,100,24,65535,208,75,1
27.039871,62,64,33,100,20,65535,208,68,1
27.142877,62,65,33,100,23,65535,207,69,1
27.245425,62,64,33,100,24,65535,207,78,1
27.347892,62,64,33,100,25,65535,207,72,1
27.450889,62,64,33,100,23,65535,207,70,1
27.553893,62,64,33,100,21,65535,207,76,1
27.656836,62,64,33,100,21,65535,206,84,1
27.759276,63,64,33,100,20,65535,206,75,1
27.861901,62,64,33,100,22,65535,206,75,1
27.964906,62,64,33,100,21,65535,206,69,1
28.067848,63,64,33,100,21,65535,205,74,1
28.170936,63,64,33,100,22,65535,205,77,1
28.273906,62,65,33,100,28,65535,205,90,1
28.377306,63,65,33,100,32,65535,206,79,1
28.479966,63,66,33,100,22,65535,206,83,1
28.582194,63,65,33,100,26,65535,206,85,1
28.684336,63,65,33,100,24,65535,206,74,1
28.786700,63,64,33,100,21,65535,206,76,1
28.889063,63,64,33,100,22,65535,206,82,1
28.991382,63,64,33,100,21,65535,206,70,1
29.093956,63,65,33,100,25,65535,206,69,1
29.196193,63,65,33,100,27,65535,206,81,1
29.298404,63,65,33,100,33,65535,206,79,1
29.400956,63,65,34,100,27,65535,207,80,1
29.503195,63,65,33,100,29,65535,207,86,1
29.606052,63,65,33,100,28,65535,208,85,1
29.708254,63,65,33,100,26,65535,208,73,1
29.811063,63,66,33,100,23,65535,208,75,1
29.913240,63,65,33,100,24,65535,208,78,1
30.016032,64,65,33,100,24,65535,208,82,1
30.118928,63,66,33,100,27,65535,208,74,1
30.221176,63,65,34,100,25,65535,208,85,1
30.324072,63,66,34,100,25,65535,208,77,1
30.426235,64,65,33,100,25,65535,208,71,1
30.529060,63,65,33,100,27,65535,208,76,1
30.632311,64,66,34,100,23,65535,208,65,1
30.735458,64,66,33,100,23,65535,208,77,1
30.838048,64,66,33,100,23,65535,208,77,1
30.940462,63,66,34,100,29,65535,208,77,1
31.043014,64,66,33,100,28,65535,208,79,1
31.145216,64,66,34,100,25,65535,209,83,1
31.247422,64,66,34,100,23,65535,209,87,1
31.349792,65,66,33,100,24,65535,209,86,1
31.452454,65,66,34,100,27,65535,209,71,1
31.555031,64,66,34,100,23,65535,209,76,1
31.657801,64,66,33,100,25,65535,209,81,1
31.760785,64,66,34,100,23,65535,209,75,1
31.863822,64,66,34,99,32,65535,209,81,1
31.966790,65,67,34,100,26,65535,209,82,1
32.069815,65,67,34,100,25,65535,209,79,1
32.172819,65,66,34,100,23,65535,209,81,1
32.275831,65,66,34,100,22,65535,209,75,1
32.378823,65,65,34,100,20,65535,208,71,1
32.481829,65,66,34,100,20,65535,208,74,1
32.584827,65,65,33,100,20,65535,207,66,1
32.687831,65,66,33,100,20,65535,207,68,1
32.790857,65,65,33,99,29,65535,206,88,1
32.893844,65,66,34,100,34,65535,206,74,1
32.996844,65,67,33,100,25,65535,207,87,1
33.099236,65,67,33,100,30,65535,207,74,1
33.202096,65,68,34,100,23,65535,207,69,1
33.304864,65,66,34,100,22,65535,207,83,1
33.407862,65,67,33,100,24,65535,207,78,1
33.510867,65,66,34,100,22,65535,207,73,1
33.613865,66,66,34,100,23,65535,207,67,1
33.716891,65,66,34,99,27,65535,206,63,1
33.819904,66,68,34,100,30,65535,206,77,1
33.923120,66,67,34,100,30,65535,207,80,1
34.026042,66,67,34,100,32,65535,208,84,1
34.128609,66,67,34,100,31,65535,208,83,1
34.231125,66,67,34,100,30,65535,209,84,1
34.333901,66,67,34,100,31,65535,209,78,1
34.436901,66,67,34,100,27,65535,210,75,1
34.539308,66,67,34,100,24,65535,210,86,1
34.642194,65,67,34,99,28,65535,209,87,1
34.744904,66,67,34,100,22,65535,209,52,1
34.847885,66,67,34,100,28,65535,209,90,1
34.950891,66,68,34,100,29,65535,210,82,1
35.054844,66,68,34,100,28,65535,210,82,1
35.158026,66,67,34,100,25,65535,210,79,1
35.261048,66,67,34,100,26,65535,210,79,1
35.363927,66,67,34,100,25,65535,210,81,1
35.466729,66,67,34,100,24,65535,210,80,1
35.569655,64,67,34,75,17,65535,210,82,1
35.672609,66,67,34,100,27,65535,210,90,1
35.775191,66,68,34,100,29,65535,210,79,1
35.877935,66,68,34,100,26,65535,210,79,1
35.980703,66,68,34,100,25,65535,210,80,1
36.083613,66,67,34,100,23,65535,210,78,1
36.185961,67,68,34,100,26,65535,210,76,1
36.288337,67,68,34,100,26,65535,210,76,1
36.390621,67,67,34,100,22,65535,210,83,1
36.493305,67,68,34,100,24,65535,210,0,1
36.595993,67,69,34,100,31,65535,210,87,1
36.698368,67,68,34,100,28,65535,210,81,1
36.800995,67,68,34,100,27,65535,210,86,1
36.903774,67,68,34,100,28,65535,210,82,1
37.006665,67,68,34,100,23,65535,210,72,1
37.109270,67,68,34,100,24,65535,210,80,1
37.211974,67,68,34,100,22,65535,210,73,1
37.314763,67,68,34,100,21,65535,210,80,1
37.417702,67,67,34,100,21,65535,209,74,1
37.520761,67,68,34,100,28,65535,209,92,1
37.623273,67,68,34,100,25,65535,209,75,1
37.725791,67,68,34,100,21,65535,209,74,1
37.828668,67,68,34,100,27,65535,209,73,1
37.931269,67,68,34,100,22,65535,209,73,1
38.033996,67,68,34,100,24,65535,209,83,1
38.136769,68,68,34,100,24,65535,209,78,1
38.239693,68,69,34,100,21,65535,209,80,1
38.342687,67,68,34,100,24,65535,209,84,1
38.445756,67,69,34,100,25,65535,209,72,1
38.549681,68,68,34,100,29,65535,209,77,1
38.652082,67,69,34,100,30,65535,209,86,1
38.754532,68,69,34,100,28,65535,210,83,1
38.857058,68,70,34,100,30,65535,210,83,1
38.959407,68,69,34,100,30,65535,210,81,1
39.061679,68,70,34,100,26,65535,211,86,1
39.164637,68,69,34,100,30,65535,211,79,1
39.267082,68,70,34,100,26,65535,211,67,1
39.369870,68,68,34,100,20,65535,211,84,1
39.472695,68,69,34,100,33,65535,211,90,1
39.575706,68,69,34,100,28,65535,212,79,1
39.678664,68,69,34,100,29,65535,212,83,1
39.781111,68,70,34,100,31,65535,212,81,1
39.883791,69,69,34,100,25,65535,212,79,1
39.986735,69,69,34,100,28,65535,212,81,1
40.089713,68,69,34,100,27,65535,212,87,1
40.192661,68,69,34,100,25,65535,212,77,1
40.295378,68,68,34,100,27,65535,212,88,1
40.397832,68,69,34,100,29,65535,212,81,1
40.500721,68,69,34,100,27,65535,212,74,1
40.603635,68,69,34,100,25,65535,212,78,1
40.706252,69,69,34,100,25,65535,212,77,1
40.809459,69,69,34,100,26,65535,212,72,1
40.911900,69,69,34,100,27,65535,212,79,1
41.014388,69,69,34,100,23,65535,212,65,1
41.116846,69,70,34,100,24,65535,212,73,1
41.219803,69,69,34,100,32,65535,211,80,1
41.322914,69,69,34,100,27,65535,212,81,1
41.425775,68,70,34,100,27,65535,212,77,1
41.528679,68,70,34,100,23,65535,212,73,1
41.631655,68,69,34,100,26,65535,211,81,1
41.734690,69,70,34,100,24,65535,211,84,1
41.837674,69,69,34,100,20,65535,211,71,1
41.940508,69,69,34,100,23,65535,211,72,1
42.042947,69,68,34,100,20,65535,210,60,1
42.145856,69,69,34,100,23,65535,210,73,1
42.248767,69,69,34,100,24,65535,210,90,1
42.351687,69,69,34,100,30,65535,210,79,1
42.454534,68,70,34,100,23,65535,210,65,1
42.556958,69,70,34,100,23,65535,210,78,1
42.659784,69,69,34,100,23,65535,210,77,1
42.762712,69,69,34,100,22,65535,210,84,1
42.865685,69,69,34,100,24,65535,209,79,1
42.968666,69,69,34,100,20,65535,209,75,1
43.071244,69,70,34,100,24,65535,209,69,1
43.173805,69,69,34,100,23,65535,209,84,1
43.276714,69,70,34,100,31,65535,209,76,1
43.379727,69,71,34,100,24,65535,210,70,1
43.482697,69,69,34,100,25,65535,210,78,1
43.585669,69,69,34,100,23,65535,209,75,1
43.688497,69,70,34,100,19,65535,209,71,1
43.790913,69,69,34,100,21,65535,209,74,1
43.896191,69,69,34,100,22,65535,208,71,1
43.998683,69,69,34,100,19,65535,208,81,1
44.101597,69,69,34,100,26,65535,208,84,1
44.204591,69,69,34,100,28,65535,209,77,1
44.306946,69,69,34,100,22,65535,209,78,1
44.409735,70,69,34,100,25,65535,209,73,1
44.512607,69,69,34,100,24,65535,209,82,1
44.614843,69,69,34,100,22,65535,209,76,1
44.717620,69,69,34,100,23,65535,209,80,1
44.819854,70,70,34,100,23,65535,209,77,1
44.922554,69,70,34,100,29,65535,209,78,1
45.024837,69,71,34,100,25,65535,209,90,1
45.127626,70,70,34,100,23,65535,209,90,1
45.229862,70,71,34,100,25,65535,209,80,1
45.332633,70,70,34,100,25,65535,210,77,1
45.435562,69,71,34,100,27,65535,210,71,1
45.537837,70,70,34,100,27,65535,210,73,1
45.640567,70,70,34,100,25,65535,210,79,1
45.742841,70,70,34,100,25,65535,210,83,1
45.845713,70,70,34,100,31,65535,210,84,1
45.948300,70,70,34,100,29,65535,210,89,1
46.050594,70,70,34,100,28,65535,210,79,1
46.152963,70,70,34,100,27,65535,211,76,1
46.255719,70,71,34,100,26,65535,211,74,1
46.358845,70,70,34,100,22,65535,211,80,1
46.461673,70,71,34,100,24,65535,211,86,1
46.564350,70,70,34,100,22,65535,210,76,1
46.666852,70,70,34,100,22,65535,210,77,1
46.769802,70,69,34,99,33,65535,210,88,1
46.872762,70,70,34,100,30,65535,210,76,1
46.975855,70,71,34,100,25,65535,210,80,1
47.078688,70,71,34,100,30,65535,210,78,1
47.181374,70,70,34,100,24,65535,211,75,1
47.283854,70,70,34,100,24,65535,211,86,1
47.386774,70,70,34,100,23,65535,210,84,1
47.489875,70,70,34,100,21,65535,210,82,1
47.592722,70,70,34,100,25,65535,210,74,1
47.695671,69,70,34,99,28,65535,209,71,1
47.798018,70,70,34,100,28,65535,210,87,1
47.900730,70,72,34,100,27,65535,210,86,1
48.003737,70,70,34,100,26,65535,210,85,1
48.106908,70,71,34,100,25,65535,210,75,1
48.209730,70,71,34,100,24,65535,210,72,1
48.312398,70,71,34,100,23,65535,210,85,1
48.414894,70,70,34,100,24,65535,210,83,1
48.517791,70,71,34,100,22,65535,210,83,1
48.620812,69,69,34,99,26,65535,210,94,1
48.723440,70,70,34,100,29,65535,210,81,1
48.825877,70,71,34,100,25,65535,210,79,1
48.928728,70,71,34,100,31,65535,211,87,1
49.031780,70,71,34,100,29,65535,211,74,1
49.134944,70,71,34,100,30,65535,211,84,1
49.237458,70,71,34,100,28,65535,212,79,1
49.339878,70,72,34,100,23,65535,212,78,1
49.442797,70,70,34,100,23,65535,211,80,1
49.546136,70,70,34,5,1,65535,211,87,1
49.648719,71,70,34,100,29,65535,211,92,1
49.751216,70,72,34,100,27,65535,211,80,1
49.853818,71,72,34,100,27,65535,212,76,1
49.956824,70,70,34,100,24,65535,211,73,1
50.059783,70,70,34,100,20,65535,211,74,1
50.162826,70,71,34,100,20,65535,211,70,1
50.265285,70,70,34,100,21,65535,210,70,1
50.367817,70,70,34,100,18,65535,210,75,1
50.470840,71,70,34,100,20,65535,209,77,1
50.573821,71,70,34,100,33,65535,209,93,1
50.676838,71,71,34,100,33,65535,210,87,1
50.779316,71,71,34,100,31,65535,211,89,1
50.881832,71,71,34,100,31,65535,211,81,1
50.984854,71,71,34,100,29,65535,212,81,1
51.087864,71,72,34,100,25,65535,212,86,1
51.190787,71,71,34,100,27,65535,212,84,1
51.293254,71,71,34,100,22,65535,212,76,1
51.395844,71,70,34,100,22,65535,212,71,1
51.498898,70,71,34,100,31,65535,211,90,1
51.601885,71,71,34,100,34,65535,212,81,1
51.704889,71,72,34,100,27,65535,212,82,1
51.807334,71,71,34,100,27,65535,212,78,1
51.909851,71,72,34,100,25,65535,213,74,1
52.012861,71,71,34,100,25,65535,212,75,1
52.115825,71,71,34,100,22,65535,212,74,1
52.218822,70,70,34,100,19,65535,212,74,1
52.321827,71,71,34,100,21,65535,211,76,1
52.424392,71,71,34,100,20,65535,211,72,1
52.526869,71,70,34,100,24,65535,210,76,1
52.629894,71,70,34,100,19,65535,210,69,1
52.732933,71,70,34,100,21,65535,210,71,1
52.835902,71,70,34,100,22,65535,210,71,1
52.938320,71,70,34,100,20,65535,209,68,1
53.040859,70,70,34,100,22,65535,209,75,1
53.143868,71,71,34,100,23,65535,209,73,1
53.246860,71,70,34,100,20,65535,209,80,1
53.349971,70,71,34,100,19,65535,208,86,1
53.452967,71,71,34,100,31,65535,209,74,1
53.555636,71,72,34,100,26,65535,209,80,1
53.657988,71,71,34,100,26,65535,210,76,1
53.760975,71,71,34,100,23,65535,210,71,1
53.864140,71,71,34,100,22,65535,210,75,1
53.967089,71,72,34,100,23,65535,210,79,1
54.069433,71,72,34,100,23,65535,209,83,1
54.171890,71,72,34,100,25,65535,209,79,1
54.274999,71,72,34,100,23,65535,209,92,1
54.377991,71,71,34,100,30,65535,210,91,1
54.480916,71,71,34,100,27,65535,210,87,1
54.583861,71,71,34,100,28,65535,211,86,1
54.686305,71,71,34,100,29,65535,211,82,1
54.788914,71,71,34,100,28,65535,211,79,1
54.891880,71,71,34,100,27,65535,212,77,1
54.994893,71,71,34,100,25,65535,212,80,1
55.097892,71,72,34,100,23,65535,211,74,1
55.200428,71,71,34,100,32,65535,211,80,1
55.302933,71,71,34,100,28,65535,212,87,1
55.405900,71,72,34,100,30,65535,212,80,1
55.508913,71,73,34,100,27,65535,213,82,1
55.611720,71,72,34,100,26,65535,213,90,1
55.714208,71,72,34,100,27,65535,213,83,1
55.817051,71,72,34,100,26,65535,213,81,1
55.919970,71,72,34,100,25,65535,213,80,1
56.022932,71,71,34,100,25,65535,212,77,1
56.126004,71,71,34,100,29,65535,212,82,1
56.228947,71,71,34,100,29,65535,213,85,1
56.331745,71,71,34,100,29,65535,213,76,1
56.434080,68,70,34,100,0,65535,210,0,1
56.537227,63,68,34,0,0,65535,200,0,1
56.640175,63,67,34,0,0,65535,190,0,1
56.743225,62,67,34,0,0,65535,180,0,1
56.845722,62,67,34,0,0,65535,172,0,1
56.948177,62,67,34,0,0,65535,164,0,1
57.051240,62,66,34,0,0,65535,156,0,1
57.154197,61,66,34,0,0,65535,149,0,1
57.257252,62,67,34,0,0,65535,142,0,1
57.359742,61,66,34,0,0,65535,136,0,1
57.462469,61,67,34,0,0,65535,130,0,1
57.565308,61,65,34,0,0,65535,124,0,1
57.668026,61,65,34,0,0,65535,119,0,1
57.770990,61,66,34,0,0,65535,114,0,1
57.873995,61,65,34,0,0,65535,109,0,1
57.976770,61,65,34,0,0,65535,105,0,1
58.079441,61,65,34,0,0,65535,101,0,1
58.182264,61,66,34,0,0,65535,97,0,1
58.285214,60,66,34,0,0,65535,94,0,1
58.388276,60,66,34,0,0,65535,90,0,1
58.491234,61,64,34,0,0,65535,87,0,1
58.594280,60,64,34,0,0,65535,84,0,1
58.696537,60,64,34,0,0,65535,82,0,1
58.799171,60,64,34,0,0,65535,79,0,1
58.902041,60,64,34,0,0,65535,77,0,1
59.005043,60,64,34,0,0,65535,74,0,1
59.108044,60,65,34,0,0,65535,72,0,1
59.211040,60,64,34,0,0,65535,70,0,1
59.313508,59,64,34,0,0,65535,68,0,1
59.416266,59,64,34,0,0,65535,67,0,1
59.519340,59,65,34,0,0,65535,65,0,1
59.622247,59,64,34,0,0,65535,63,0,1
59.725347,59,65,34,0,0,65535,62,0,1
59.828244,59,63,34,0,0,65535,61,0,1
59.930841,59,63,34,0,0,65535,59,0,1
60.033493,59,63,34,0,0,65535,58,0,1
60.135833,59,63,34,0,0,65535,57,0,1
60.239054,59,63,34,0,0,65535,56,0,1
60.341354,59,63,34,0,0,65535,55,0,1
60.444265,59,63,34,0,0,65535,54,0,1
60.547370,59,63,34,0,0,65535,53,0,1
60.650260,58,63,34,0,0,65535,53,0,1
60.753362,58,63,34,0,0,65535,52,0,1
60.856265,58,63,34,0,0,65535,51,0,1
60.959395,58,63,34,0,0,65535,50,0,1
61.061886,58,63,34,0,0,65535,50,0,1
61.164288,58,63,34,0,0,65535,49,0,1
61.267410,58,63,34,0,0,65535,49,0,1
61.370269,57,63,34,0,0,65535,48,0,1
61.472569,62,63,34,100,19,65535,51,79,1
61.574948,64,67,34,100,21,65535,61,64,1
61.677921,65,66,34,100,31,65535,71,104,1
61.780280,65,67,34,100,32,65535,80,78,1
61.882955,66,68,34,100,22,65535,88,92,1
61.985753,66,67,34,100,31,65535,96,90,1
62.088761,66,68,34,100,30,65535,103,78,1
62.191655,66,69,34,100,28,65535,110,87,1
62.294212,66,68,34,100,31,65535,117,79,1
62.396753,67,68,34,100,25,65535,123,77,1
62.499649,67,69,34,100,27,65535,128,84,1
62.602220,67,68,34,100,27,65535,134,80,1
62.704781,67,68,34,100,24,65535,138,83,1
62.807663,66,68,34,100,26,65535,143,82,1
62.910240,67,68,34,100,24,65535,147,77,1
63.013019,67,69,34,100,28,65535,151,93,1
63.115804,67,68,34,100,30,65535,155,85,1
63.218677,67,70,34,100,27,65535,159,82,1
63.321672,67,69,34,100,32,65535,163,81,1
63.424272,67,70,34,100,27,65535,166,82,1
63.526799,67,69,34,100,30,65535,169,82,1
63.629692,68,70,34,100,29,65535,172,82,1
63.732690,68,70,34,100,29,65535,175,86,1
63.835727,67,68,34,100,28,65535,177,78,1
63.939033,67,69,34,100,30,65535,179,80,1
64.041779,68,69,34,100,31,65535,181,80,1
64.144685,68,69,34,100,28,65535,184,82,1
64.247680,68,69,34,100,26,65535,185,80,1
64.350689,68,69,34,100,22,65535,187,78,1
64.453692,68,68,34,100,25,65535,188,76,1
64.556698,68,68,34,100,22,65535,190,78,1
64.659682,68,69,34,100,23,65535,191,80,1
64.762405,68,68,34,100,23,65535,192,74,1
64.865108,68,68,34,100,23,65535,192,74,1
64.967764,68,69,34,100,29,65535,193,75,1
65.070707,68,69,34,100,26,65535,195,82,1
65.173636,68,69,34,100,28,65535,196,81,1
65.276083,68,69,34,100,28,65535,197,84,1
65.378804,68,69,34,100,23,65535,198,75,1
65.481717,68,69,34,100,23,65535,198,85,1
65.584624,68,69,34,100,25,65535,199,80,1
65.687127,68,69,34,100,24,65535,200,79,1
65.789838,68,69,34,100,27,65535,201,73,1
65.892729,68,69,34,100,25,65535,201,79,1
65.995669,69,69,34,100,25,65535,202,80,1
66.098130,69,69,34,100,22,65535,202,83,1
66.200802,69,70,34,100,22,65535,203,79,1
66.303729,69,70,34,100,21,65535,203,78,1
66.406650,69,69,34,100,22,65535,203,71,1
66.509150,69,69,34,100,21,65535,203,72,1
66.611802,69,70,34,100,21,65535,203,80,1
66.714796,68,70,34,100,15,65535,203,70,1
66.817745,68,69,34,100,25,65535,203,93,1
66.920657,69,70,34,100,24,65535,204,71,1
67.023165,69,69,34,100,19,65535,204,68,1
67.125747,69,70,34,100,22,65535,204,81,1
67.228667,69,69,34,100,25,65535,204,73,1
67.331177,69,69,34,100,20,65535,204,72,1
67.433754,69,70,34,100,22,65535,204,67,1
67.536680,69,69,34,100,21,65535,204,69,1
67.639728,69,69,34,100,25,65535,204,89,1
67.742673,69,69,34,100,26,65535,205,82,1
67.845198,69,69,34,100,30,65535,205,83,1
67.947760,69,69,34,100,24,65535,206,81,1
68.050818,69,69,34,100,26,65535,206,84,1
68.153696,69,70,34,100,26,65535,207,76,1
68.256688,69,69,34,100,24,65535,207,87,1
68.362106,69,69,34,100,26,65535,207,84,1
68.464755,69,69,34,100,23,65535,208,80,1
68.567578,69,71,34,100,35,65535,208,89,1
68.669818,70,70,34,100,31,65535,208,84,1
68.772871,69,70,34,100,27,65535,209,84,1
68.875728,69,70,34,100,25,65535,209,82,1
68.978731,69,70,34,100,23,65535,209,75,1
69.081737,69,69,34,100,22,65535,209,82,1
69.184748,69,69,34,100,24,65535,209,79,1
69.287688,69,69,34,100,22,65535,209,74,1
69.390594,70,70,34,100,23,65535,208,63,1
69.493540,69,70,34,100,37,65535,208,86,1
69.596245,69,70,34,100,25,65535,209,73,1
69.698778,69,70,34,100,24,65535,209,70,1
69.801705,70,69,34,100,24,65535,209,69,1
69.904618,70,69,34,100,20,65535,209,77,1
70.006978,70,69,35,100,24,65535,208,71,1
70.109533,70,69,34,100,24,65535,208,74,1
70.211935,69,70,34,100,25,65535,208,81,1
70.314712,69,71,34,100,22,65535,208,71,1
70.417989,69,69,34,100,35,65535,208,68,1
70.520818,70,70,34,100,28,65535,208,82,1
70.623558,70,70,34,100,29,65535,209,90,1
70.725946,69,70,35,100,32,65535,209,88,1
70.828719,70,70,34,100,29,65535,210,84,1
70.931648,70,70,35,100,29,65535,211,86,1
71.033877,70,72,34,100,32,65535,211,79,1
71.136650,70,70,34,100,28,65535,211,84,1
71.238872,70,70,35,100,28,65535,212,87,1
71.341595,70,70,35,99,32,65535,212,89,1
71.443970,69,71,35,100,29,65535,212,88,1
71.546801,70,71,34,100,28,65535,213,86,1
71.649769,70,70,34,100,25,65535,213,83,1
71.752838,70,70,35,100,25,65535,213,84,1
71.855779,70,70,34,100,26,65535,213,83,1
71.958361,70,71,35,100,27,65535,213,83,1
72.060852,70,70,35,100,26,65535,213,78,1
72.163757,70,71,34,100,26,65535,213,75,1
72.266799,70,70,35,99,30,65535,212,89,1
72.369761,70,72,35,100,29,65535,212,94,1
72.472620,70,71,35,100,31,65535,213,83,1
72.575148,70,71,35,100,27,65535,213,83,1
72.677640,70,71,35,100,29,65535,214,88,1
72.780358,70,72,35,100,30,65535,214,84,1
72.882849,70,71,35,100,29,65535,214,87,1
72.985765,70,71,35,100,28,65535,214,78,1
73.088893,70,71,35,100,27,65535,214,80,1
73.191820,70,71,35,99,31,65535,213,85,1
73.294746,70,71,35,100,31,65535,214,79,1
73.397897,71,71,34,100,27,65535,214,86,1
73.500423,70,71,35,100,29,65535,214,81,1
73.602884,71,71,35,100,24,65535,214,75,1
73.705780,70,72,35,100,27,65535,214,83,1
73.808978,70,72,35,100,26,65535,214,76,1
73.913949,71,70,35,100,23,65535,213,80,1
74.016777,70,70,35,100,23,65535,213,77,1
74.119837,69,71,35,90,24,65535,212,89,1
74.222784,70,71,35,100,31,65535,213,80,1
74.325959,70,71,35,100,30,65535,213,86,1
74.428807,71,71,35,100,30,65535,213,84,1
74.531758,71,71,35,100,26,65535,213,79,1
74.634789,70,71,35,100,27,65535,213,85,1
74.737761,70,71,35,100,26,65535,213,81,1
74.840794,71,71,35,100,24,65535,213,86,1
74.943807,71,71,35,100,26,65535,213,87,1
75.047047,70,71,35,11,3,65535,213,91,1
75.149766,71,71,35,100,33,65535,213,85,1
75.252814,71,71,35,100,31,65535,214,86,1
75.355821,71,71,35,100,26,65535,214,87,1
75.458291,71,71,35,100,29,65535,214,79,1
75.560823,71,72,35,100,28,65535,214,80,1
75.663825,71,71,35,100,25,65535,214,80,1
75.766829,71,71,35,100,24,65535,214,74,1
75.868972,71,71,35,100,21,65535,213,73,1
75.971841,71,70,35,100,22,65535,213,72,1
76.074888,71,71,35,100,29,65535,213,90,1
76.177859,71,71,35,100,27,65535,213,83,1
76.280868,71,71,35,100,25,65535,213,88,1
76.383874,71,72,35,100,30,65535,213,78,1
76.486327,71,71,35,100,27,65535,213,78,1
76.588838,71,72,35,100,25,65535,213,83,1
76.691867,71,71,35,100,26,65535,213,80,1
76.794856,71,71,35,100,24,65535,213,82,1
76.897861,71,71,35,100,26,65535,213,73,1
77.000582,71,71,35,100,31,65535,213,95,1
77.102838,71,72,35,100,31,65535,213,83,1
77.205863,71,71,35,100,26,65535,214,78,1
