t_sec,read_us,"amd_smi:::power_current:device=1"
42.836637,581.752,501
42.838640,586.563,501
42.841211,1154.794,501
42.842640,584.102,501
42.844636,582.043,501
42.847214,1160.474,502
42.848669,614.052,502
42.851211,1156.695,502
42.852638,582.232,501
42.854640,586.602,501
42.856639,583.843,501
42.858639,585.343,501
42.860652,597.253,501
42.862640,586.713,501
42.864641,585.842,502
42.866639,585.003,502
42.868638,583.773,502
42.870641,587.432,502
42.872641,585.562,502
42.874640,583.893,502
42.876641,585.352,502
42.878642,588.202,502
42.880640,585.063,502
42.883213,1159.315,502
42.884641,586.322,502
42.886642,587.743,502
42.888640,586.452,502
42.890641,587.183,502
42.892655,601.342,502
42.894642,588.672,502
42.896642,588.323,502
42.898641,587.152,502
42.900642,588.542,502
42.902651,597.403,502
42.904641,587.412,502
42.906642,587.792,502
42.908642,586.253,502
42.910644,589.973,502
42.912644,589.582,503
42.914643,589.373,503
42.916640,586.303,503
42.918640,586.082,503
42.920642,588.063,503
42.922642,588.582,503
42.925214,1160.955,503
42.926642,588.343,503
42.928645,590.692,503
42.930647,593.532,503
42.932644,590.603,503
42.934656,602.112,503
42.936643,588.512,503
42.938644,590.373,503
42.940644,591.382,503
42.942642,585.252,503
42.944645,591.593,503
42.946647,593.843,503
42.948659,605.363,503
42.950614,560.222,503
42.952645,591.062,503
42.954644,591.163,503
42.957217,1163.434,503
42.958644,590.902,503
42.960646,592.323,503
42.962644,590.823,503
42.964644,589.892,503
42.966659,605.312,503
42.968644,590.353,503
42.970643,589.532,503
42.972645,590.672,503
42.974645,591.413,503
42.976656,602.173,503
42.978646,592.673,503
42.980647,593.042,503
42.982644,590.922,503
42.984645,590.593,503
42.986650,595.092,503
42.988651,597.522,503
42.990647,593.253,503
42.992647,592.212,504
42.994646,591.912,504
42.996648,594.603,504
42.999217,1163.674,504
43.000650,596.342,504
43.002647,592.833,504
43.004646,592.253,504
43.006645,591.682,504
43.008659,604.253,504
43.010646,592.872,504
43.012647,593.383,504
43.014647,593.313,504
43.016648,594.942,504
43.018659,605.372,504
43.020646,591.813,504
43.022647,593.682,504
43.024646,592.732,504
43.026645,592.023,503
43.028647,593.742,504
43.031220,1166.625,504
43.032652,597.743,504
43.034649,595.972,504
43.036662,596.563,504
43.038650,596.742,504
43.041219,1165.575,504
43.042647,592.163,504
43.044648,594.242,504
43.046647,593.682,504
43.048649,595.253,504
43.050658,603.912,504
43.052712,657.993,504
43.055221,1166.465,504
43.056650,595.403,504
43.058648,594.802,504
43.060650,596.923,504
43.062647,593.313,504
43.064650,596.313,504
43.066649,595.353,504
43.068649,595.692,504
43.070649,595.433,504
43.073222,1168.285,504
43.074648,594.282,504
43.076649,595.202,504
43.078648,594.483,504
43.080650,596.302,504
43.082666,612.462,504
43.084652,597.833,504
43.086649,595.592,504
43.088650,596.582,504
43.090647,593.523,504
43.092662,607.353,504
43.094648,594.733,504
43.096650,596.442,504
43.098650,596.372,504
43.100650,595.683,504
43.102650,596.303,504
43.104650,596.322,504
43.106650,592.593,504
43.108652,598.253,504
43.110651,596.822,504
43.112652,597.392,504
43.115222,1168.955,504
43.116652,598.272,504
43.118654,599.912,504
43.120653,599.693,504
43.122651,598.012,504
43.124665,611.463,504
43.126652,598.252,504
43.128651,597.332,504
43.130655,601.643,504
43.132653,599.612,504
43.134662,608.642,504
43.136651,597.453,504
43.138645,591.772,504
43.140653,595.552,504
43.142650,596.473,504
43.144645,591.572,504
43.147224,1170.395,504
43.148654,600.613,504
43.150653,598.863,504
43.152651,597.903,504
43.154651,596.843,504
43.156698,643.002,504
43.158721,666.403,504
43.160653,597.713,504
43.162652,598.662,504
43.164653,600.092,504
43.166664,610.323,504
43.168657,602.732,504
43.170657,602.852,504
43.172656,602.013,504
43.174655,597.362,504
43.176656,602.672,504
43.178653,599.363,504
43.180653,599.092,504
43.182652,598.283,504
43.184657,602.942,504
43.186654,600.312,504
43.189226,1172.465,504
43.190654,600.962,504
43.192654,600.212,504
43.194653,599.463,504
43.196654,600.092,504
43.198665,610.922,504
43.200654,599.593,504
43.202655,601.153,504
43.204653,600.102,504
43.206653,599.393,504
43.208664,610.373,504
43.210655,601.003,504
43.212657,603.393,504
43.214656,602.802,504
43.216657,603.342,504
43.218656,602.703,504
43.221227,1173.775,504
43.222654,600.672,504
43.224655,601.563,504
43.226654,600.282,504
43.228656,601.742,504
43.231228,1174.945,504
43.232656,602.912,504
43.234656,602.182,504
43.236656,602.673,504
43.238654,600.863,504
43.240666,612.723,504
43.242657,602.613,504
43.244654,600.192,505
43.246654,599.773,505
43.248654,600.413,505
43.250659,604.472,505
43.252657,603.353,505
43.254655,601.133,505
43.256657,603.312,505
43.258657,603.862,505
43.261254,1199.875,505
43.263230,1174.975,505
43.264655,598.992,505
43.266663,609.483,505
43.268661,605.783,505
43.270659,605.703,505
43.272674,617.932,505
43.274659,605.232,505
43.276659,603.603,505
43.278659,605.112,505
43.280657,602.022,505
43.282670,616.913,505
43.284657,601.502,505
43.286658,604.232,505
43.288658,601.363,505
43.290660,606.793,505
43.292660,603.832,505
43.294660,606.963,505
43.296658,601.353,505
43.298658,604.543,505
43.300660,603.543,505
43.302661,607.812,505
43.305232,1175.805,505
43.306657,603.103,505
43.308656,600.432,505
43.310658,604.732,505
43.312660,604.413,505
43.314671,616.932,505
43.316660,603.762,505
43.318659,605.273,505
43.320657,601.192,505
43.322661,606.092,505
43.324661,604.893,505
43.326660,605.212,505
43.328660,604.423,505
43.330659,601.732,505
43.332660,604.162,505
43.334661,607.153,505
43.337233,1177.054,505
43.338660,605.292,505
43.340660,604.003,505
43.342660,605.592,505
43.344661,605.502,505
43.347234,1180.175,505
43.348660,603.953,505
43.350661,606.582,505
43.352660,605.003,505
43.354661,607.433,505
43.356673,616.743,505
43.358662,608.343,505
43.360660,605.272,505
43.362662,608.902,505
43.365247,1188.655,505
43.366683,628.512,505
43.368662,607.262,505
43.370659,605.983,505
43.372661,605.922,505
43.374663,608.942,505
43.376660,604.573,505
43.379235,1181.674,505
43.380662,606.442,505
43.382663,609.383,505
43.384662,605.933,505
43.386664,609.403,505
43.388677,621.313,505
43.390662,608.452,505
43.392667,611.173,505
43.394666,611.083,505
43.396663,607.092,505
43.398675,617.293,505
43.400663,607.043,505
43.402666,611.522,505
43.404665,609.862,505
43.406666,613.133,505
43.408663,607.852,505
43.410664,610.583,505
43.412665,608.883,505
43.414666,611.523,505
43.416664,608.473,505
43.418666,612.792,505
43.421237,1180.345,505
43.422665,610.503,505
43.424663,607.432,505
43.426665,611.352,505
43.428664,607.963,505
43.430677,623.362,505
43.432662,606.772,505
43.434662,608.893,505
43.436667,610.553,505
43.438665,610.982,505
43.440670,615.393,505
43.442668,614.153,505
43.444666,610.313,505
43.446664,610.813,505
43.448666,610.542,505
43.450664,609.273,505
43.453238,1182.085,505
43.454666,612.642,505
43.456663,607.522,504
43.458665,612.003,504
43.460666,610.102,504
43.462683,629.723,504
43.464666,611.123,504
43.466687,632.983,504
43.468640,584.962,504
43.470670,615.103,504
43.472684,630.022,504
43.474669,615.393,504
43.476670,616.363,504
43.478668,614.362,504
43.480665,611.673,504
43.482669,615.253,504
43.484667,612.592,504
43.486669,614.533,504
43.488667,613.982,504
43.490674,620.542,504
43.492671,616.963,504
43.495239,1185.715,504
43.496669,611.612,504
43.498670,616.063,504
43.500670,616.443,504
43.502668,614.223,504
43.504681,627.043,504
43.506669,614.842,504
43.508670,616.132,504
43.510670,616.163,504
43.512667,614.022,504
43.514672,618.142,504
43.516671,617.663,504
43.518670,617.032,504
43.520668,614.652,504
43.522670,615.103,504
43.524667,612.822,504
43.527241,1186.815,504
43.528668,614.903,504
43.530671,617.533,504
43.532669,615.293,504
43.534670,616.603,504
43.536682,627.752,504
43.538669,615.093,504
43.540671,617.643,504
43.542671,617.522,504
43.544671,617.983,504
43.546683,629.293,504
43.548672,618.782,504
43.550669,615.002,504
43.552671,617.683,504
43.554670,616.062,504
43.556670,616.803,504
43.558670,616.603,504
43.560671,616.243,504
43.562671,613.203,504
43.564670,616.002,504
43.566670,616.612,504
43.569244,1190.525,504
43.570622,568.522,504
43.572696,642.592,504
43.574668,611.623,504
43.576671,617.462,504
43.578684,630.222,504
43.580676,622.443,504
43.582674,620.433,504
43.584672,618.882,504
43.586670,615.813,504
43.588680,626.533,504
43.590672,618.513,504
43.592673,619.913,504
43.594672,618.612,504
43.596672,618.383,504
43.598674,620.493,504
43.600672,617.592,504
43.602671,617.462,504
43.604674,621.033,504
43.606675,621.882,504
43.608673,619.382,504
43.611245,1192.035,504
43.612673,618.892,504
43.614671,617.593,504
43.616674,620.353,504
43.618673,618.082,504
43.620685,630.863,504
43.622672,618.723,504
43.624673,619.362,504
43.626672,618.653,504
43.628674,620.363,504
43.630681,627.122,504
43.632674,620.643,504
43.634674,619.912,504
43.636675,621.542,504
43.638673,619.373,504
43.640674,620.383,504
43.643247,1192.985,504
43.644677,623.063,504
43.646673,619.613,504
43.648675,622.213,504
43.650674,619.913,504
43.652689,636.082,504
43.654674,620.472,504
43.656672,618.433,504
43.658678,623.642,504
43.660675,621.612,504
43.662686,631.043,504
43.664675,621.422,504
43.666679,625.132,504
43.668678,624.103,504
43.670675,621.562,504
43.672678,625.053,504
43.675252,1197.315,504
43.676696,640.503,504
43.678676,620.413,504
43.680676,620.753,504
43.682675,620.082,504
43.685248,1194.475,504
43.686675,618.813,504
43.688675,621.912,504
43.690678,622.233,504
43.692675,621.463,504
43.694694,637.672,504
43.696677,623.083,504
43.698677,619.993,504
43.700677,622.462,504
43.702675,620.813,504
43.704688,633.953,504
43.706676,620.983,504
43.708677,622.723,504
43.710678,622.673,504
43.712675,619.562,504
43.714680,624.793,504
43.717250,1196.314,504
43.718677,622.132,504
43.720680,625.663,504
43.722678,622.652,504
43.724678,624.322,504
43.727249,1193.345,504
43.728679,624.383,504
43.730680,624.453,504
43.732681,627.393,504
43.734678,622.073,504
43.736693,639.653,504
43.738681,624.853,504
43.740680,626.202,504
43.742676,620.133,504
43.744681,626.583,504
43.746682,625.982,504
43.748677,623.932,504
43.750682,625.173,504
43.752683,629.322,504
43.754679,623.102,504
43.756680,626.633,504
43.759251,1195.685,504
43.760680,626.383,504
43.762680,624.263,504
43.764678,624.132,504
43.766679,622.603,504
43.768695,640.863,504
43.770679,623.582,504
43.772679,625.743,504
43.774678,622.823,504
43.776697,642.822,504
43.778655,598.953,504
43.780682,627.432,504
43.782679,623.142,504
43.784681,626.583,504
43.786679,623.723,504
43.788683,628.793,504
43.790682,626.213,504
43.792680,625.983,504
43.794680,624.023,504
43.796681,627.873,504
43.798681,624.722,504
43.801254,1199.015,504
43.802680,623.863,504
43.804682,628.042,504
43.806681,624.632,504
43.808682,628.473,504
43.810692,636.412,504
43.812681,627.322,504
43.814682,626.243,504
43.816682,628.932,504
43.818685,629.213,504
43.820686,632.143,504
43.822683,626.953,504
43.824684,630.663,504
43.826679,623.103,504
43.828684,630.232,504
43.830682,625.883,504
43.833255,1202.095,504
43.834684,628.552,504
43.836683,629.133,504
43.838681,624.643,505
43.840684,631.032,505
43.842700,641.663,505
43.844686,631.803,505
43.846684,630.202,505
43.848682,629.123,505
43.850684,627.253,505
43.852698,644.933,505
43.854686,629.983,505
43.856685,631.053,505
43.858681,626.002,505
43.860684,629.793,505
43.862686,630.012,505
43.864684,629.502,505
43.866683,626.553,505
43.868683,628.922,505
43.870682,626.172,505
43.872683,629.363,505
43.875256,1200.225,505
43.876684,630.293,505
43.878683,626.883,505
43.880641,586.603,505
43.882725,667.233,505
43.884697,642.943,505
43.886685,630.572,505
43.888686,632.653,505
43.890687,631.393,505
43.892687,633.242,505
43.894695,639.192,505
43.896684,630.513,505
43.898687,630.942,505
43.900688,633.562,505
43.902688,632.653,505
43.904689,635.302,505
43.907258,1202.575,505
43.908685,631.133,505
43.910688,631.672,505
43.912686,630.413,505
43.914689,634.443,505
43.917259,1205.645,505
43.918689,633.323,505
43.920686,632.203,505
43.922688,633.292,505
43.924688,634.183,505
43.926700,643.162,505
43.928689,635.412,505
43.930684,628.043,505
43.932689,635.733,505
43.934686,629.943,505
43.936690,636.323,505
43.938687,630.763,505
43.940687,633.193,505
43.942687,631.283,505
43.944686,632.833,505
43.946687,631.672,505
43.949259,1205.675,505
43.950687,630.622,505
43.952688,634.112,505
43.954688,631.583,505
43.956689,634.752,505
43.958703,647.603,505
43.960691,636.963,505
43.962690,634.282,505
43.964690,636.793,505
43.966689,633.453,505
43.968702,648.443,505
43.970692,635.753,505
43.972692,637.953,505
43.974686,630.752,505
43.976687,632.833,505
43.978689,632.663,505
43.980690,636.822,505
43.982721,665.993,505
43.984775,721.163,501
43.986705,647.152,493
43.988690,636.553,486
43.991262,1206.335,478
43.992690,634.863,471
43.994686,629.963,464
43.996689,634.683,457
43.998688,634.562,451
44.000700,644.883,452
44.002691,634.473,453
44.004695,640.832,454
44.006690,634.273,455
44.008690,636.812,456
44.010702,645.912,457
44.012690,636.693,458
44.014690,635.802,459
44.016691,637.782,459
44.018691,633.953,460
44.020692,638.333,461
44.023263,1206.995,462
44.024691,637.793,463
44.026693,636.673,464
44.028695,641.133,465
44.030691,634.113,465
44.032707,653.473,466
44.034694,638.213,467
44.036691,637.573,468
44.038691,634.722,468
44.040691,637.352,469
44.042700,644.403,470
44.044690,636.142,471
44.046691,635.002,471
44.048694,640.153,472
44.050691,635.342,473
44.052694,640.643,473
44.054692,635.823,474
44.056691,636.752,475
44.058694,638.613,475
44.060707,639.143,476
44.062693,636.652,476
44.065264,1210.775,477
44.066695,638.883,477
44.068693,640.062,478
44.070693,636.833,479
44.072693,639.643,479
44.074706,649.452,480
44.076694,639.953,480
44.078694,638.273,481
44.080693,639.153,481
44.082692,635.523,482
44.084702,648.253,482
44.086691,635.383,482
44.088693,639.203,483
44.090692,635.503,483
44.092694,640.302,484
44.094693,637.173,484
44.097266,1211.915,485
44.099270,1214.125,485
44.100716,661.813,485
44.102695,641.532,486
44.104699,645.202,486
44.107267,1213.125,487
44.108696,642.092,487
44.110697,643.123,487
44.112696,642.343,488
44.114696,643.093,488
44.116706,652.303,488
44.118695,641.853,489
44.120696,642.602,489
44.122693,640.143,489
44.124695,641.603,490
44.126697,643.132,490
44.128697,642.353,490
44.130699,645.123,491
44.132696,642.932,491
44.134696,643.153,491
44.136697,642.943,491
44.139268,1214.265,492
44.140695,641.153,492
44.142696,642.793,492
44.144696,641.922,492
44.146696,642.813,493
44.148711,657.673,493
44.150698,644.962,493
44.152697,644.033,493
44.154695,641.982,494
44.156697,642.782,494
44.158709,654.543,494
44.160698,643.202,494
44.162699,645.392,495
44.164699,645.073,495
44.166696,642.873,495
44.168698,644.613,495
44.170696,642.593,495
44.172697,643.553,496
44.174697,643.873,496
44.176697,643.123,496
44.178697,643.883,496
44.181270,1216.035,496
44.182698,644.323,497
44.184697,643.272,497
44.186700,647.082,497
44.188697,643.403,497
44.190709,655.532,497
44.192698,644.272,498
44.194696,641.193,498
44.196698,643.713,498
44.198698,644.273,498
44.200727,673.973,498
44.202675,620.852,498
44.204703,648.503,498
44.206701,647.173,499
44.208699,645.052,499
44.210699,645.543,499
44.213271,1217.395,499
44.214700,646.332,499
44.216700,647.023,499
44.218699,645.183,499
44.220701,646.532,499
44.222716,662.003,500
44.224699,644.923,500
44.226699,646.083,500
44.228699,644.853,500
44.230700,646.543,500
44.232710,656.623,500
44.234701,647.393,500
44.236701,647.193,500
44.238701,647.172,500
44.240701,647.293,501
44.242701,647.542,501
44.244702,648.062,501
44.246701,647.183,501
44.248700,645.822,501
44.250702,648.852,501
44.252702,648.193,501
44.255273,1219.834,501
44.256704,650.503,501
44.258701,647.223,501
44.260701,647.793,501
44.262704,649.633,502
44.264714,660.543,502
44.266700,647.163,502
44.268700,646.103,502
44.270701,647.123,502
44.272702,648.432,502
44.274713,659.053,502
44.276700,646.463,502
44.278701,647.542,502
44.280701,647.703,502
44.282703,649.873,502
44.284700,646.143,502
44.287274,1219.975,502
44.288704,650.983,502
44.290705,651.722,502
44.292703,649.413,503
44.294701,647.133,503
44.297275,1221.215,503
44.298702,648.283,503
44.300704,650.472,502
44.302705,652.082,502
44.304648,593.563,502
44.306747,692.602,503
44.308705,651.612,503
44.310703,649.613,503
44.312704,650.233,503
44.314706,652.973,503
44.316705,651.283,503
44.318702,648.573,503
44.320703,648.863,503
44.322706,652.673,503
44.324705,650.603,503
44.326702,644.003,503
44.329276,1221.575,503
44.330706,652.462,503
44.332706,652.322,504
44.334706,652.243,504
44.336704,650.762,504
44.338720,664.853,504
44.340703,650.073,504
44.342703,650.083,504
44.344705,650.993,504
44.346705,650.793,504
44.348714,660.622,504
44.350704,650.293,504
44.352707,653.253,504
44.354705,650.972,504
44.356709,655.013,504
44.358710,656.983,504
44.360707,653.042,504
44.362705,650.013,504
44.364707,653.383,504
44.366706,652.112,504
44.368709,654.103,504
44.371278,1224.395,504
44.372707,653.473,504
44.374707,653.883,504
44.376705,650.413,504
44.378708,654.603,504
44.380719,665.123,504
44.382706,652.553,504
44.384707,653.542,505
44.386705,650.223,505
44.388708,653.852,505
44.390716,661.922,505
44.392707,653.633,505
44.394707,651.992,505
44.396710,655.793,505
44.398709,655.433,505
44.400711,656.732,505
44.403280,1226.495,505
44.404709,655.583,505
44.406710,656.453,505
44.409292,1238.675,505
44.410764,709.673,505
44.412726,672.183,505
44.414709,653.003,505
44.416708,655.023,505
44.418707,652.572,505
44.420710,655.983,505
44.422720,665.273,505
44.424710,656.482,505
44.426707,651.853,505
44.428710,656.013,505
44.430709,653.593,505
44.432712,658.373,505
44.434707,651.233,505
44.436709,655.722,505
44.438709,652.923,505
44.440707,653.693,505
44.442709,652.682,505
44.445281,1227.045,505
44.446711,654.942,505
44.448710,655.832,505
44.450709,653.163,505
44.452711,657.442,505
44.454723,667.223,505
44.456709,655.083,505
44.458712,655.653,505
44.460711,657.573,505
44.462710,654.063,505
44.464721,667.243,505
44.466708,652.353,505
44.468711,657.303,505
44.470711,654.703,505
44.472710,656.063,505
44.474710,654.633,505
44.477283,1229.085,505
44.478715,658.832,505
44.480712,657.463,505
44.482713,657.722,505
44.484711,657.653,505
44.487285,1229.095,505
44.488712,657.983,505
44.490713,657.153,505
44.492715,661.443,505
44.494715,658.522,505
44.496727,673.283,505
44.498713,657.043,505
44.500714,661.183,505
44.502713,657.063,505
44.504712,656.613,505
44.506715,658.962,505
44.508715,661.413,505
44.510713,656.533,505
44.513298,1243.685,505
44.514753,697.643,505
44.516714,660.603,505
44.519284,1229.015,505
44.520716,661.823,505
44.522715,660.023,505
44.524713,659.833,505
44.526714,658.893,505
44.528730,676.413,505
44.530716,660.572,505
44.532715,661.643,505
